매장명,시도명,구군명,시도코드,구군코드,주소,전화번호,위도,매장코드,관리코드,오픈일자,테마매장여부
파주LGD,경기,파주시,08,0843,경기도 파주시 월롱면 덕은리 1239 파주LCD산업단지,1522-3232,37.809288231633765,0,2210,20231115,T05@T08@T16@T17@T20@T21@T30@T34@@T51@T56@T58@T69@P40
파주야당DT,경기,파주시,08,0843,경기도 파주시 야당동 921,1522-3232,37.70346,0,1734,20201127,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@T36@@T43@T56@T58@T65@T69@T71@P90@T09
파주운정이마트,경기,파주시,08,0843,경기도 파주시 동패동 1763 이마트운정점,1522-3232,37.710647,0,1707,20200923,@T05@T08@T16@T17@T20@T30@T34@@T36@T43@@T56@T58@T65@T69@T71@P40@T09
지행역,경기,동두천시,08,0844,"경기도 동두천시 지행동 693-6 크라운732, 102호, 103호, 202호",1522-3232,37.89270418557808,0,1480,20190419,Z9999@T05@T08@T16@T17@T20@T30@T34@@@@T43@@T56@T58@T64@T65@T69@T71@P80@P90
동두천DT,경기,동두천시,08,0844,경기도 동두천시 지행동 475-1,1522-3232,37.88902441625757,0,1072,20160531,Z9999@T01@T05@T08@T16@T17@T20@@T30@@@@T43@@T56@T58@T65@T69@T71@P90@T09
동두천송내DT,경기,동두천시,08,0844,경기도 동두천시 송내동 573-1,1522-3232,37.880808446841186,0,2136,20230526,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T51@T56@T58@T65@T69@P01@P90@T09
광주운남DT,광주,광산구 ,02,0201,"광주광역시 광산구 운남동 414-31, 414-84, 414-22",1522-3232,35.175136,0,1440,20181207,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@T56@T61@T65@T70@P90@T09
광주선운DT,광주,광산구 ,02,0201,광주광역시 광산구 선암동 572,1522-3232,35.1468918132751,0,1635,20200429,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T56@T61@T65@T70@P90@T09
광주산정DT,광주,광산구 ,02,0201,"광주광역시 광산구 산정동 917-11,12,13",1522-3232,35.173524,0,1421,20181026,Z9999@T01@T05@T08@T16@T17@T20@T30@@@T36@T43@T56@T61@T65@T70@T71@P90@T09
광주흑석DT,광주,광산구 ,02,0201,광주광역시 광산구 산정동 909-3,1522-3232,35.1769635314888,0,1252,20170804,Z9999@T01@T05@T08@T16@T17@T20@@T30@T34@@@T36@T43@T56@T61@T65@T70@T71@P90@T09
광주송정역,광주,광산구 ,02,0201,광주광역시 광산구 송정동 1427,1522-3232,35.138103277072865,0,1161,20161230,Z9999@T05@T08@T16@T17@T20@T21@@T30@T34@@@T56@T61@T64@T65@T70@P60@P80@P90
광주수완DT,광주,광산구 ,02,0201,광주광역시 광산구 수완동 670-11,1522-3232,35.2030951514752,0,1160,20161229,Z9999@T01@@T05@T08@T16@T17@T20@@T30@@@T51@T56@T61@T65@T70@P90@T09
광주신가DT,광주,광산구 ,02,0201,광주광역시 광산구 신가동 706-1,1522-3232,35.1790467,0,878,20141223,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@T43@@T56@T61@T65@T70@T71@T09
광주쌍암,광주,광산구 ,02,0201,광주광역시 광산구 쌍암동 656-3,1522-3232,35.2193113953075,0,818,20140818,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T43@@T56@T61@T65@T70@T71@P70@P90
광주장덕,광주,광산구 ,02,0201,광주광역시 광산구 장덕동 1302,1522-3232,35.191134393942896,0,713,20140109,Z9999@T02@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@@T61@T65@T70@T71@P70@P90@T09
광주하남,광주,광산구 ,02,0201,광주광역시 광산구 우산동 1585-5번지 1~2층,1522-3232,35.1625996806446,0,684,20131101,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@T51@@T56@T61@T64@T65@T70@T71@P90
광주첨단,광주,광산구 ,02,0201,광주광역시 광산구 월계동 889-1,1522-3232,35.2147182718094,0,732,20140212,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@@T56@T61@T65@T70@T71@P90
광산수완,광주,광산구 ,02,0201,광주광역시 광산구 수완동 1426번지 1~2층,1522-3232,35.1905205771604,0,379,20110330,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@T51@@T56@T61@T64@T65@T70@T71@P90
광주신창,광주,광산구 ,02,0201,광주광역시 광산구 신창동 1129-4,1522-3232,35.19613,0,2472,20251030,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@T56@T61@@T65@T70@T71@@P90@T09
광주신창강변DT,광주,광산구 ,02,0201,광주광역시 광산구 신창동 79-8,1522-3232,35.188844789779,0,2090,20230216,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T47@T51@@T56@T61@T65@T70@T71@P90@T09
광주첨단DT,광주,광산구 ,02,0201,광주광역시 광산구 산월동 852-2,1522-3232,35.2062384857051,0,2061,20221208,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@T56@T61@T65@T70@T71@P70@P90@T09
광주비아DT,광주,광산구 ,02,0201,광주광역시 광산구 비아동 780,1522-3232,35.2232057,0,1695,20200917,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@@T56@T61@T65@T70@T71@P90@T09
광주송정로,광주,광산구 ,02,0201,광주광역시 광산구 송정동 1464,1522-3232,35.13714620828514,0,2023,20220825,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@@T56@T61@T64@T65@T70@T71@P60@P80@P90
광주시리단길,광주,광산구 ,02,0201,"광주광역시 광산구 쌍암동 694-50 101호, 102호, 103호, 104호",1522-3232,35.216064750383524,0,2348,20241121,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@@T56@T61@T63@T65@T68@T70@T71@T09
광주월산DT,광주,남구,02,0202,광주광역시 남구 월산동 963-3,1522-3232,35.14561145257798,0,1530,20190820,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T56@T61@T65@T70@P90@T09
광주주월DT,광주,남구,02,0202,광주광역시 남구 주월동 960-13,1522-3232,35.134253849378254,0,1525,20190726,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T56@T61@T65@T70@P70@P90@T09
광주효천DT,광주,남구,02,0202,"광주광역시 남구 임암동 141-3, 143-2",1522-3232,35.099967465919526,0,1587,20191206,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T56@T61@T65@T70@T09
광주봉선로,광주,남구,02,0202,광주광역시 남구 봉선동 1095번지  202동 B102호,1522-3232,35.12422731162313,0,1342,20180222,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T36@T43@@T56@T61@T65@T70@T71@T09
광주서문대로,광주,남구,02,0202,광주광역시 남구 진월동 264,1522-3232,35.119448,0,1251,20170728,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T43@@T56@T61@T65@T70@T71@T09
광주방림DT,광주,남구,02,0202,광주광역시 남구 방림동 343-20,1522-3232,35.13501455676516,0,1073,20160602,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@T36@T43@T51@@T56@T61@T65@T70@T71@P70@P90@T09
광주봉선중앙,광주,남구,02,0202,광주광역시 남구 봉선동 473-19,1522-3232,35.12552096573952,0,865,20141217,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@@T61@T65@T70@T71@T09
광주진월,광주,남구,02,0202,광주광역시 남구 주월동 408-1번지 외 7필지,1522-3232,35.12572422634623,0,569,20121130,Z9999@T05@T08@T16@T17@@T20@T21@T30@@@T36@T43@@T61@T65@T70@T71@T09
광주봉선,광주,남구,02,0202,"광주광역시 남구 봉선동 109-8번지 1층 101,111호",1522-3232,35.12300369505621,0,355,20101130,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T56@T61@T64@T65@T70@T71@P90@T09
봉선이마트,광주,남구,02,0202,광주광역시 남구 봉선동 1064 이마트,1522-3232,35.1224129503302,0,1939,20220311,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@T43@T51@T61@T65@T70@T71@T09
광주지산DT,광주,동구,02,0203,"광주광역시 동구 동명동 12-3, 12-6",1522-3232,35.149728,0,1577,20191129,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T43@T56@T61@T65@T70@T71@P90@T09
광주동명,광주,동구,02,0203,광주광역시 동구 동명동 197-7,1522-3232,35.150362,0,1545,20190927,Z9999@T05@T08@T16@T17@T20@T21@T30@@T34@@T36@@T43@T56@T61@T64@T65@T70@T71@P20@P70@P80@P90
광주지원DT,광주,동구,02,0203,광주광역시 동구 용산동 168-1,1522-3232,35.1185225125972,0,1632,20200417,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@@T56@T61@@T70@@P90@T09
광주지산유원지입구,광주,동구,02,0203,광주광역시 동구 산수동 5,1522-3232,35.154459,0,1287,20171030,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@@@T43@T61@T64@T65@T70@T71@P90@T09
광주황금,광주,동구,02,0203,광주광역시 동구 황금동 107,1522-3232,35.1473572,0,877,20141223,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@@T43@T51@T56@T61@T64@T65@T70@T71@P60@P80
충장서림,광주,동구,02,0203,광주광역시 동구 금남로2가 35 무등맨션,1522-3232,35.14808817,0,188,20020814,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T36@T43@T51@@T56@T61@T64@T65@T70@T71@P80@P90
광주계림,광주,동구,02,0203,"광주광역시 동구 계림동 483-8 101호, 102호, 103호",1522-3232,35.1573521660869,0,2513,20260130,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@T55@T56@T61@T64@T65@T70@T71@P90@T09
조선대국제관,광주,동구,02,0203,광주광역시 동구 서석동 359-1 국제관,1522-3232,35.14268276554809,0,2383,20250306,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@@T56@T61@T64@T65@T70@T71@P20
광주문화전당,광주,동구,02,0203,광주광역시 동구 광산동 77-3 1~2층,1522-3232,35.1465578441714,0,2442,20250924,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T55@T56@T61@T64@T65@@T70@T71
광주충장DT,광주,동구,02,0203,광주광역시 동구 불로동 178,1522-3232,35.144342,0,2058,20221129,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@T55@T56@T61@T65@T70@T71@P90@T09
광주오치,광주,북구,02,0204,광주광역시 북구 오치동 783-3,1522-3232,35.187452736868266,0,1623,20200327,Z9999@T02@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T43@@T56@T61@T65@T70@T71@P90@T09
광주연제DT,광주,북구,02,0204,광주광역시 북구 연제동 1088,1522-3232,35.197688,0,1641,20200522,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@@T56@T61@T65@T70@T71@P90@T09
광주신안DT,광주,북구,02,0204,"광주광역시 북구 신안동 333, 333-1, 335-1, 335-3, 335-6",1522-3232,35.171678,0,1436,20181122,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@@T36@T43@T51@@T56@T61@T65@T70@T71@P90@T09
광주매곡DT,광주,북구,02,0204,광주광역시 북구 매곡동 15,1522-3232,35.189836,0,1299,20171124,Z9999@T01@T05@T08@T16@T17@T20@T30@T36@@@@T43@@T56@T61@T65@T70@T71@P90@T09
광주두암타운,광주,북구,02,0204,광주광역시 북구 두암동 969-7 101호,1522-3232,35.162112,0,1303,20171215,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@@T43@T56@T61@T64@T65@T70@T71@P90@T09
광주일곡,광주,북구,02,0204,광주광역시 북구 일곡동 821-1,1522-3232,35.205463,0,1172,20170215,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T36@T43@@T56@T61@T65@T70@T71@P90
광주북구청,광주,북구,02,0204,광주광역시 북구 중흥동 276-1,1522-3232,35.17483,0,1025,20151229,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T36@T43@@T61@T65@T70@T71@P20@P90
광주첨단신용,광주,북구,02,0204,광주광역시 북구 신용동 734,1522-3232,35.20701,0,963,20150805,Z9999@T05@T08@@T16@T17@@T20@T21@T30@T34@@@@T36@T43@T51@@T56@T61@T65@T70@T71@P70@P90
광주용두DT,광주,북구,02,0204,광주광역시 북구 신용동 산41-19,1522-3232,35.212837,0,936,20150604,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@T36@@@@T43@@T56@T61@T65@T70@T71@P90@T09
전남대,광주,북구,02,0204,"광주광역시 북구 용봉동 152-1 1,2,3층",1522-3232,35.17719867,0,61,20070420,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T36@T43@@T56@T61@T65@T70@T71@P20@P90
광주용봉,광주,북구,02,0204,광주광역시 북구 용봉동 1383-4,1522-3232,35.178664,0,482,20120224,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T36@T43@@T61@T65@T70@T71@P90
광주각화DT,광주,북구,02,0204,광주광역시 북구 문흥동 96,1522-3232,35.1886443441194,0,2139,20230615,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T51@T56@T61@T65@T70@P90@T09
동광주DT,광주,북구,02,0204,광주광역시 북구 두암동 821-9,1522-3232,35.175874,0,1764,20210204,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@T56@T61@T65@T70@T71@T09
광주운암,광주,북구,02,0204,"광주광역시 북구 운암동 1792, 147, 148, 149호",1522-3232,35.17726,0,2473,20251031,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@T56@T61@@T65@T70@T71@@P90@T09
광주양산DT,광주,북구,02,0204,광주광역시 북구 양산동 267-2,1522-3232,35.208888,0,2256,20240502,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@@T56@T61@T65@T70@T71@P90@T09
광주신세계DT,광주,서구,02,0205,광주광역시 서구 화정동 177-2,1522-3232,35.156282894754526,0,1494,20190430,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@T56@T61@T65@T70@T71@P60@P80@P90@T09
광주상무DT,광주,서구,02,0205,광주광역시 서구 쌍촌동 973-9,1522-3232,35.14993173,0,1485,20190426,Z9999@T01@@T05@T08@T16@T17@T20@T30@@@@T56@T61@T65@T70@P80@P90@T09
광주화정DT,광주,서구,02,0205,광주광역시 서구 화정동 769-1,1522-3232,35.15231182042463,0,1349,20180316,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@@T56@T61@T65@T70@T09
광주상무중앙로,광주,서구,02,0205,광주광역시 서구 치평동 1251-1,1522-3232,35.151021,0,1116,20160929,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T43@@T56@T61@T65@T70@T71@P80@P90
광주상무시민로,광주,서구,02,0205,광주광역시 서구 치평동 1223,1522-3232,35.15505080404853,0,1057,20160419,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T36@@T43@@T56@T61@T65@T70@T71@T09
광주풍암,광주,서구,02,0205,광주광역시 서구 풍암동 1119 한아름빌딩 101호,1522-3232,35.1268447,0,1026,20151223,Z9999@T05@T08@T16@T17@T20@@T21@T30@T34@@@T43@T56@T61@T65@T70@T71@P90
광주금호DT,광주,서구,02,0205,광주광역시 서구 쌍촌동 902-13 스타벅스 광주금호DT점,1522-3232,35.1421126,0,927,20150520,Z9999@T01@T05@T08@T16@T17@T20@T30@@@T36@T43@@T56@T61@T65@T70@T71@P60@T09
광주상무대교,광주,서구,02,0205,광주광역시 서구 치평동 1216 눈높이상무센터 1층,1522-3232,35.1551,0,689,20131115,Z9999@T05@T08@T16@T17@T20@T21@@T30@T34@@@@T43@@T56@T61@T64@T65@T70@T71
광주동림,광주,서구,02,0205,광주광역시 서구 동천동 596 1층,1522-3232,35.171734,0,676,20131017,Z9999@T05@T08@T16@T17@@T20@T21@T30@T34@@@T43@T51@@T56@T61@T64@T65@T70@T71@T09
상무치평,광주,서구,02,0205,광주광역시 서구 치평동 1240-6번지 1층,1522-3232,35.151968,0,380,20110325,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@T43@@T61@T64@T65@T70@T71@P70@P80@P90@T09
상무역,광주,서구,02,0205,광주광역시 서구 치평동 1176-3번지 1층,1522-3232,35.1475664524442,0,389,20110504,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T43@@T56@T61@T65@T70@T71@P80@P90
신세계광주신관B1,광주,서구,02,0205,광주광역시 서구 화정동 12-13 패션스트리트 B1,1522-3232,35.158806,0,444,20111018,T05@T08@T16@T17@T20@T30@T34@@T36@@T56@T61@T64@T65@T70@P40@T09
광주시청,광주,서구,02,0205,"광주광역시 서구 치평동 1203 제갈량빌딩, B동 102호",1522-3232,35.15862749430153,0,2387,20250327,T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T61@T63@T64@T65@T70@T71@T09
광주풍암호수공원,광주,서구,02,0205,광주광역시 서구 풍암동 1018-2,1522-3232,35.1252752078873,0,2113,20230324,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T47@T51@@T56@T61@T65@T68@T70@T71@P90
서광주DT,광주,서구,02,0205,광주광역시 서구 매월동 296,1522-3232,35.129468,0,1847,20210826,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T51@T56@T61@T65@T70@T09
광주유스퀘어,광주,서구,02,0205,광주광역시 서구 광천동 49-1 유스퀘어(광천터미널),1522-3232,35.160457338435506,0,2462,20250916,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T43@T56@T61@T65@T67@T70@T71@P60@P90
광주염주,광주,서구,02,0205,광주광역시 서구 화정동 835-2 가우디움56 1층,1522-3232,35.142071401469,0,2291,20240711,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@@T56@T61@T63@T65@T70@T71
광주광천,광주,서구,02,0205,"광주광역시 서구 농성동 417-31, 417-32",1522-3232,35.159037105,0,2250,20240328,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T43@T51@@T56@T61@T65@T70@T71
대구영대병원역DT,대구,남구,03,0301,대구광역시 남구 봉덕동 595-7,1522-3232,35.845522,0,1573,20191129,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@@T56@T62@T65@T70@T71@P80@P90@T09
대구앞산DT,대구,남구,03,0301,"대구광역시 남구 대명동 493-38, 493-37, 493-26",1522-3232,35.835516,0,1601,20200117,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@T36@T43@@T56@T62@T65@T70@T71@P90@T09
영남대학교의료원영의관,대구,남구,03,0301,"대구광역시 남구 대명동 317-1 영남대학교(병원), 영남이공대학교",1522-3232,35.84594789200674,0,2157,20230725,T05@T08@T16@T17@T20@T30@T34@@T36@T51@T56@T62@T62@T65@T70@P20@P70
대구가톨릭대학교병원,대구,남구,03,0301,대구광역시 남구 대명동 3056-6 대구가톨릭의과대학병원,1522-3232,35.84339006877753,0,1829,20210701,T05@T08@T16@T17@T20@T21@T30@T34@T36@@T51@T62@T65@T70@P70@T09
영남대학교의료원,대구,남구,03,0301,"대구광역시 남구 대명동 317-1 영남대학교(병원), 영남이공대학교",1522-3232,35.8473627403431,0,2149,20230628,T05@T08@T16@T17@T20@T30@T34@T36@@T51@T56@T62@T62@T64@T65@T70@P70
대구교대DT,대구,남구,03,0301,대구광역시 남구 대명동 2008-1,1522-3232,35.852366,0,2477,20251128,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T62@T65@T70@T71@P90@T09
대구앞산스카이타운,대구,남구,03,0301,대구광역시 남구 대명동 585-4,1522-3232,35.8323609810316,0,2025,20220824,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@@T43@T51@@T56@T62@T65@T70@T71@P90@T09
계명대동산병원,대구,달서구,03,0302,대구광역시 달서구 신당동 1000-2 계명대학교동산의료원,1522-3232,35.85380673262872,0,1512,20190619,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T56@T62@T64@T65@T70@P20@P70@P80@P90
대구죽전역,대구,달서구,03,0302,대구광역시 달서구 감삼동 461 월드마크웨스트엔드,1522-3232,35.8487448364573,0,1380,20180629,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@@T43@@T56@T62@T64@T65@T70@T71@P80@P90@T09
대구월곡DT,대구,달서구,03,0302,대구광역시 달서구 상인동 620,1522-3232,35.814866,0,1418,20181002,Z9999@T01@T05@T08@T16@T17@T20@T30@@T36@@T43@@T56@T62@T65@T70@T71@P90@T09
대구광장,대구,달서구,03,0302,"대구광역시 달서구 두류동 493-2, 3",1522-3232,35.855770,0,1386,20180629,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T36@T43@@T56@T62@T65@T70@T71@P80@P90
대구월촌역,대구,달서구,03,0302,대구광역시 달서구 송현동 1914-11,1522-3232,35.824025,0,1338,20180214,T05@T08@T16@T17@T20@T30@@@T36@T43@@T56@T62@T65@T70@T71@P80@T09
대구진천역,대구,달서구,03,0302,대구광역시 달서구 진천동 581-1,1522-3232,35.814395,0,1201,20170412,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T36@T43@@T56@T62@T65@T70@T71@T09
대구도원DT,대구,달서구,03,0302,대구광역시 달서구 도원동 577,1522-3232,35.807812417,0,1091,20160708,Z9999@T01@T05@T08@T16@T17@T20@T30@T36@@@T43@@T56@T62@T65@T70@T71@T09
대구월성,대구,달서구,03,0302,"대구광역시 달서구 월성동 1838번지, 101,102,103,201호",1522-3232,35.824320,0,1158,20161222,Z9999@T05@T08@T16@T17@T20@T21@T30@T36@@@T43@@T56@T62@T65@T70@T71
대구수목원,대구,달서구,03,0302,대구광역시 달서구 대곡동 1018,1522-3232,35.807252081,0,1041,20160225,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T43@@T56@T62@T65@T70@T71
대구성서IC DT,대구,달서구,03,0302,"대구광역시 달서구 용산동 410-9, 12",1522-3232,35.8507998,0,1004,20151119,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@T51@@T56@T62@T65@T70@T71@P90@T09
대구감삼DT,대구,달서구,03,0302,대구광역시 달서구 감삼동 490-1,1522-3232,35.8443842,0,947,20150629,Z9999@T01@T05@T08@T16@T17@T20@@T30@T34@@T36@@T43@T51@@T56@T62@T65@T70@T71@T09
대구두류DT,대구,달서구,03,0302,"대구광역시 달서구 두류동 135-14,15",1522-3232,35.85894914827019,0,870,20141218,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@T36@@@T43@@@T56@T62@T65@@T70@T71@P60@P80@T09
대구상인DT,대구,달서구,03,0302,대구광역시 달서구 상인동 54-3 1~2층,1522-3232,35.8227353989327,0,848,20141030,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@T36@@T43@@T56@T62@T65@T70@T71@P80@T09
대구계명대,대구,달서구,03,0302,대구광역시 달서구 신당동 1721-12,1522-3232,35.85580417581447,0,128,20080331,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T43@@T56@T62@T65@T70@T71@P20@P90
대구성서,대구,달서구,03,0302,대구광역시 달서구 이곡동 1248-1 이곡메디컬빌딩,1522-3232,35.85513719771702,0,481,20120223,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@@T56@T62@T65@T70@T71@P90@T09
대구서부정류장역,대구,달서구,03,0302,대구광역시 달서구 성당동 성당동 261-7번지,1522-3232,35.83773798869855,0,553,20120918,Z9999@T05@T08@T16@T17@T20@T30@T36@@@T43@@T56@T62@T64@T65@T70@T71@P60@P80@T09
대구이월드,대구,달서구,03,0302,대구광역시 달서구 두류동 산302-11,1522-3232,35.85326957268543,0,1981,20220527,T05@T08@T16@T17@T20@T30@T34@T36@@T51@T56@T62@T70@P40@P90
대구대천,대구,달서구,03,0302,대구광역시 달서구 대천동 444,1522-3232,35.8172418265049,0,2074,20230112,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@@T56@T62@T64@T65@T70@T71@T09
대구감삼빌리브스카이,대구,달서구,03,0302,대구광역시 달서구 감삼동 707 빌리브 스카이 주상복합,1522-3232,35.8494020127818,0,2366,20241223,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@@T56@T62@T63@T65@T70@T71@T09
대구월성네거리,대구,달서구,03,0302,대구광역시 달서구 월성동 1858,1522-3232,35.825419,0,2257,20240426,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@@T56@T62@T65@T70@T71@T75@T09
신세계대구3F(티바나),대구,동구,03,0303,대구광역시 동구 신천동 329-3번지,1522-3232,35.877767,0,1145,20161213,T05@T08@T16@T17@T20@T21@T29@T30@T34@@T36@@@T56@T62@T64@T65@T70@P40@P60@P80@T09
신세계대구8FR,대구,동구,03,0303,대구광역시 동구 신천동 329-3번지,1522-3232,35.877812,0,1144,20161213,Z9999@T03@T05@T08@@T16@@T17@T20@T21@@T26@T29@T30@@@@T37@@T39@T41@T42@T56@T62@T65@T70@P40@P60@P80@T09
동대구로DT,대구,동구,03,0303,대구광역시 동구 신천동 300-2,1522-3232,35.868133,0,1034,20160205,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@T36@@T43@@T56@T62@T65@T70@T71@T09
대구팔공산,대구,동구,03,0303,"대구광역시 동구 중대동 665-2, 665-5",1522-3232,35.9878685,0,913,20150410,Z9999@T05@T08@T16@T17@T20@T21@T30@T36@@@@T56@T62@T65@T70@T09
대구봉무,대구,동구,03,0303,대구광역시 동구 봉무동 1539-8,1522-3232,35.921942,0,782,20140528,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T43@T51@@T56@T62@T65@T70@T71@T09
동대구터미널,대구,동구,03,0303,대구광역시 동구 신천동 330-6번지,1522-3232,35.87627938661981,0,417,20110816,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@@T43@T62@T65@T70@T71@P60@P80@T09
대구동촌유원지,대구,동구,03,0303,대구광역시 동구 효목동 1105번지,1522-3232,35.88011,0,577,20130111,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T43@T56@T62@T65@T70@T71@T09
반야월이마트,대구,동구,03,0303,대구광역시 동구 신서동 520-1 반야월이마트1층,1522-3232,35.870899,0,386,20110430,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@@T43@@T62@T64@T65@T70@T71@P40@P80@T09
대구방촌DT,대구,동구,03,0303,"대구광역시 동구 방촌동 1084-716, 1084-717, 1084-762",1522-3232,35.8773584999377,0,2233,20240123,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T51@T56@T62@T65@T70@P90
대구신천DT,대구,동구,03,0303,대구광역시 동구 신천동 283-2,1522-3232,35.874974,0,2230,20240112,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@@T36@T43@T51@@T56@T62@T65@T70@T71@P80@P90@T09
대구팔공로DT,대구,동구,03,0303,대구광역시 동구 봉무동 262-1,1522-3232,35.9284602,0,1985,20220609,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@@T56@T62@T65@T70@T71@P90@T09
대구용계DT,대구,동구,03,0303,대구광역시 동구 방촌동 857-59,1522-3232,35.8795198987524,0,2562,20260430,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T34@@T43@T51@T56@T62@T65@T70@T71@P80@T09
대구율하,대구,동구,03,0303,대구광역시 동구 율하동 1445,1522-3232,35.8635367,0,1702,20200910,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T43@@T56@T62@T64@T65@T70@T71@P90@T09
