순위,name,category,value_1,value_2,detail_text
1,역삼아레나빌딩,서울,37.501087,127.043069,주소: 서울특별시 강남구 역삼동 721-13 아레나빌딩 | 전화번호: 1522-3232
2,논현역사거리,서울,37.510178,127.022223,주소: 서울특별시 강남구 논현동 142-2 정일빌딩 | 전화번호: 1522-3232
3,신사역성일빌딩,서울,37.5139309,127.0206057,주소: 서울특별시 강남구 논현동 18-4 성일빌딩 | 전화번호: 1522-3232
4,국기원사거리,서울,37.499517,127.031495,주소: 서울특별시 강남구 역삼동 648-22 동찬빌딩 | 전화번호: 1522-3232
5,대치재경빌딩,서울,37.494668,127.062583,주소: 서울특별시 강남구 대치동 599 대원빌딩 | 전화번호: 1522-3232
6,봉은사역,서울,37.515,127.063196,주소: 서울특별시 강남구 삼성동 108-6 JBK TOWER 빌딩 | 전화번호: 1522-3232
7,압구정윤성빌딩,서울,37.5227934,127.0286009,주소: 서울특별시 강남구 신사동 592 윤성빌딩 | 전화번호: 1522-3232
8,코엑스별마당,서울,37.51015,127.060275,주소: 서울특별시 강남구 삼성동 159 코엑스 | 전화번호: 1522-3232
9,삼성역섬유센터R,서울,37.50775,127.060651,주소: 서울특별시 강남구 대치동 944-31 한국섬유산업연합회 | 전화번호: 1522-3232
10,압구정R,서울,37.5273669,127.033061,주소: 서울특별시 강남구 신사동 621-1 | 전화번호: 1522-3232
11,수서역R,서울,37.48803134754136,127.10307603441483,주소: 서울특별시 강남구 수서동 715 수서빌딩 | 전화번호: 1522-3232
12,양재강남빌딩R,서울,37.485192,127.036685,주소: 서울특별시 강남구 도곡동 956 LG전자 강남R&D센터 | 전화번호: 1522-3232
13,선릉동신빌딩R,서울,37.505321,127.050409,주소: 서울특별시 강남구 삼성동 141-28 동신빌딩 | 전화번호: 1522-3232
14,봉은사로선정릉,서울,37.51131683405367,127.04846338902249,주소: 서울특별시 강남구 삼성동 114-9 올림푸스타워 | 전화번호: 1522-3232
15,강남오거리,서울,37.502117,127.026672,"주소: 서울특별시 강남구 역삼동 813-17 1,2,3층 | 전화번호: 1522-3232"
16,스타필드코엑스몰R,서울,37.50999,127.061455,주소: 서울특별시 강남구 삼성동 159 코엑스  A106호 | 전화번호: 1522-3232
17,강남구청정문,서울,37.51827133155829,127.04595951286774,주소: 서울특별시 강남구 청담동 44-12 대륭빌딩 | 전화번호: 1522-3232
18,도곡공원,서울,37.492805,127.041309,주소: 서울특별시 강남구 역삼동 788-10 | 전화번호: 1522-3232
19,강남R,서울,37.497711,127.028439,주소: 서울특별시 강남구 역삼동 825 미진프라자 1층 101호 | 전화번호: 1522-3232
20,대치은마사거리,서울,37.498973,127.060172,주소: 서울특별시 강남구 대치동 941-19 진흥빌딩 | 전화번호: 1522-3232
21,청담영동대로,서울,37.52275803097751,127.05697488157423,주소: 서울특별시 강남구 청담동 132-1 삼청빌딩 | 전화번호: 1522-3232
22,압구정,서울,37.526283,127.02956,주소: 서울특별시 강남구 신사동 609 이소니프라자 | 전화번호: 1522-3232
23,신사가로수,서울,37.521933,127.022521,주소: 서울특별시 강남구 신사동 533-11 | 전화번호: 1522-3232
24,청담스타R,서울,37.525216,127.041827,주소: 서울특별시 강남구 청담동 89-4 | 전화번호: 1522-3232
25,강남우성,서울,37.492396,127.03091,주소: 서울특별시 강남구 역삼동 832-3 강남역 쉐르빌 | 전화번호: 1522-3232
26,학동사거리,서울,37.52247510377488,127.037947289408,주소: 서울특별시 강남구 논현2동 93-2번지 | 전화번호: 1522-3232
27,대치사거리,서울,37.503331,127.058817,주소: 서울특별시 강남구 대치동 960-5 티아빌딩 | 전화번호: 1522-3232
28,포스코사거리,서울,37.5075307,127.05742710000004,주소: 서울특별시 강남구 삼성동 157-36 화진빌딩 | 전화번호: 1522-3232
29,을지병원사거리,서울,37.5191632,127.0286446,주소: 서울특별시 강남구 논현동 59-8 구산빌딩 | 전화번호: 1522-3232
30,신사역,서울,37.5162021,127.0207428,주소: 서울특별시 강남구 논현동 1-3 렉스타워 | 전화번호: 1522-3232
31,도곡역,서울,37.492167,127.057398,주소: 서울특별시 강남구 대치동 651 | 전화번호: 1522-3232
32,서울세관사거리,서울,37.514887,127.035653,주소: 서울특별시 강남구 논현동 238-5 한국건설기술인협회 | 전화번호: 1522-3232
33,청담사거리,서울,37.5238436444947,127.04694995171084,주소: 서울특별시 강남구 청담동 6-5 리츠타워 | 전화번호: 1522-3232
34,한티역,서울,37.496801,127.055055,주소: 서울특별시 강남구 대치동 1024 디마크빌딩 101호 | 전화번호: 1522-3232
35,역삼초교사거리,서울,37.49416922110828,127.03317791475052,주소: 서울특별시 강남구 역삼동 830-71 | 전화번호: 1522-3232
36,코엑스몰,서울,37.513715,127.059245,주소: 서울특별시 강남구 삼성동 159 코엑스 O103호 | 전화번호: 1522-3232
37,가로수길,서울,37.5231593,127.02162499999997,주소: 서울특별시 강남구 신사동 529-10 1~2층 | 전화번호: 1522-3232
38,역삼대로,서울,37.501623,127.039375,주소: 서울특별시 강남구 역삼동 678-39번지 한국고등교육재단빌딩1층 | 전화번호: 1522-3232
39,역삼포스코,서울,37.499721,127.033582,주소: 서울특별시 강남구 역삼동 735-3번지 P&S TOWER | 전화번호: 1522-3232
40,강남대로,서울,37.50314,127.025546,주소: 서울특별시 강남구 역삼동 809-10번지 한석타워 2층 1-2호 | 전화번호: 1522-3232
41,청담,서울,37.5243631,127.05155990000003,주소: 서울특별시 강남구 청담동 52-1 인희빌딩 1층 | 전화번호: 1522-3232
42,삼성교,서울,37.507794,127.06517,주소: 서울특별시 강남구 대치동 1001-8 외 2필지 동남유화빌딩1층 | 전화번호: 1522-3232
43,학동역,서울,37.51464884,127.0307302,주소: 서울특별시 강남구 논현동 87 | 전화번호: 1522-3232
44,대치,서울,37.49966175,127.0622171,주소: 서울특별시 강남구 대치동 988-17 대진빌딩 | 전화번호: 1522-3232
45,신세계푸드마켓도곡,서울,37.490102006982106,127.05507020231974,주소: 서울특별시 강남구 도곡동 467-17 타워팰리스Ⅱ F 지하1층 | 전화번호: 1522-3232
46,삼성,서울,37.50689645929321,127.05571872453659,주소: 서울특별시 강남구 삼성동 144-25 태리타워 1층 | 전화번호: 1522-3232
47,선릉세화빌딩,서울,37.50377562,127.051196,주소: 서울특별시 강남구 대치동 889-70 세화빌딩 1층 | 전화번호: 1522-3232
48,압구정역,서울,37.52674095,127.0281105,주소: 서울특별시 강남구 신사동 580-2 관영빌딩 1층 지하1층 | 전화번호: 1522-3232
49,압구정로,서울,37.5268256687184,127.03477619379315,주소: 서울특별시 강남구 신사동 635-13 | 전화번호: 1522-3232
50,구역삼사거리,서울,37.495890648099504,127.03890917851653,주소: 서울특별시 강남구 역삼동 747-21 | 전화번호: 1522-3232
51,큰길타워,서울,37.50236693,127.0407,주소: 서울특별시 강남구 역삼동 677-25 큰길타워 | 전화번호: 1522-3232
52,강남구청역,서울,37.5165849,127.04124330000002,주소: 서울특별시 강남구 논현동 241-7 웰빙센터 1층 | 전화번호: 1522-3232
53,대치역,서울,37.493554,127.061874,주소: 서울특별시 강남구 대치동 507 윈플러스상가 107호 | 전화번호: 1522-3232
54,포이,서울,37.47781106,127.0451411,주소: 서울특별시 강남구 개포4동 1229-1 | 전화번호: 1522-3232
55,아크플레이스,서울,37.49971982,127.0349084,주소: 서울특별시 강남구 역삼동 736-1 | 전화번호: 1522-3232
56,학여울역,서울,37.49803646,127.0684943,주소: 서울특별시 강남구 대치동 994-10 | 전화번호: 1522-3232
57,선정릉역,서울,37.51075489999999,127.04455970000004,주소: 서울특별시 강남구 삼성2동 37-17 에프오빌딩 | 전화번호: 1522-3232
58,삼성현대힐,서울,37.51350444312708,127.05273753314826,주소: 서울특별시 강남구 삼성동 51번지 | 전화번호: 1522-3232
59,GS타워,서울,37.5018592,127.03727759999992,주소: 서울특별시 강남구 역삼동 679 | 전화번호: 1522-3232
60,압구정미소,서울,37.523912710310015,127.02807214378778,주소: 서울특별시 강남구 신사동 583-3 | 전화번호: 1522-3232
61,선릉역,서울,37.50393894,127.0485135,주소: 서울특별시 강남구 역삼동 708-6 LG화재 빌딩 | 전화번호: 1522-3232
62,코엑스사거리,서울,37.515351,127.060109,주소: 서울특별시 강남구 삼성동 91-31 | 전화번호: 1522-3232
63,역삼럭키,서울,37.492209,127.039389,주소: 서울특별시 강남구 역삼동 798-30 | 전화번호: 1522-3232
64,신압구정,서울,37.52809330107192,127.03652467188678,주소: 서울특별시 강남구 신사동 639-7번지 | 전화번호: 1522-3232
65,아크로힐스논현,서울,37.509013311862645,127.0403523996554,주소: 서울특별시 강남구 역삼동 681번지 금강빌딩 1-2층 | 전화번호: 1522-3232
66,강남비젼타워,서울,37.4964557,127.02968850000002,주소: 서울특별시 강남구 역삼동 826-26번지 1층 101호 | 전화번호: 1522-3232
67,압구정로데오역,서울,37.526562559707806,127.04048346509586,"주소: 서울특별시 강남구 청담동 84-3번지 삼원빌딩 1,2층 | 전화번호: 1522-3232"
68,르네상스사거리,서울,37.50268239475304,127.04414328446828,주소: 서울특별시 강남구 역삼동 706-1번지 | 전화번호: 1522-3232
69,포스코,서울,37.50576457783876,127.05804488086115,주소: 서울특별시 강남구 대치동 942-5번지 1층 | 전화번호: 1522-3232
70,선릉로,서울,37.50498118534617,127.0468080752464,주소: 서울특별시 강남구 역삼동 697-45 대흥빌딩 1층 | 전화번호: 1522-3232
71,논현힐탑,서울,37.511685,127.032187,주소: 서울특별시 강남구 논현동 216-5번지 | 전화번호: 1522-3232
72,도산가로수길,서울,37.51736229999999,127.02329570000006,주소: 서울특별시 강남구 논현동 5번지 2층 | 전화번호: 1522-3232
73,매봉역,서울,37.4859095,127.0452879,주소: 서울특별시 강남구 도곡동 411-19 지앤지빌딩 | 전화번호: 1522-3232
74,호림아트센터,서울,37.522514,127.035977,주소: 서울특별시 강남구 신사동 651-24 호림아트센터 1빌딩 | 전화번호: 1522-3232
75,청담역6번출구,서울,37.516602079007875,127.0517527875551,"주소: 서울특별시 강남구 삼성동 65-5, 65-10 | 전화번호: 1522-3232"
76,강남자곡,서울,37.4730637068202,127.10244727289,"주소: 서울특별시 강남구 자곡동 650, 107~109호 | 전화번호: 1522-3232"
77,삼성휘문,서울,37.50718,127.0631,주소: 서울특별시 강남구 대치동 947-1 | 전화번호: 1522-3232
78,대치선릉,서울,37.5047428849251,127.053159553826,주소: 서울특별시 강남구 대치동 890-60 H 타워 | 전화번호: 1522-3232
79,대치한티,서울,37.4984818,127.052066,주소: 서울특별시 강남구 대치동 922-1 SH타워 | 전화번호: 1522-3232
80,개포동,서울,37.4828551359882,127.0607152444621,주소: 서울특별시 강남구 개포동 167-9 | 전화번호: 1522-3232
81,수서역사거리,서울,37.487400776036274,127.10292252273776,주소: 서울특별시 강남구 수서동 724 로즈데일오피스텔 | 전화번호: 1522-3232
82,코엑스아셈타워,서울,37.513019,127.059838,주소: 서울특별시 강남구 삼성동 159 코엑스아셈타워 AT-01호 | 전화번호: 1522-3232
83,강남차여성병원,서울,37.5064031867752,127.031811320915,주소: 서울특별시 강남구 역삼동 605 마티네 차움 | 전화번호: 1522-3232
84,센터필드R,서울,37.50369465391196,127.04172081609173,주소: 서울특별시 강남구 역삼동 676 센터필드 | 전화번호: 1522-3232
85,도산사거리,서울,37.51966,127.0341,주소: 서울특별시 강남구 논현동 70-6 트리스빌딩 | 전화번호: 1522-3232
86,강남세곡,서울,37.467274319644,127.099929726,주소: 서울특별시 강남구 세곡동 551 팜모드빌딩 | 전화번호: 1522-3232
87,대치삼성,서울,37.500313,127.066961,주소: 서울특별시 강남구 대치동 993-1 | 전화번호: 1522-3232
88,강남아이퀘스트,서울,37.4904345093246,127.033626302083,주소: 서울특별시 강남구 역삼동 839-16 아우디 도곡로 전시장 | 전화번호: 1522-3232
89,언주역,서울,37.507975,127.036478,주소: 서울특별시 강남구 역삼동 652-2 | 전화번호: 1522-3232
90,한티역8번출구,서울,37.4964928018315,127.052199273657,주소: 서울특별시 강남구 역삼동 765-17 | 전화번호: 1522-3232
91,신논현역3번출구,서울,37.5058769838995,127.02428948306,주소: 서울특별시 강남구 논현동 199 대남빌딩 | 전화번호: 1522-3232
92,강남파이낸스센터,서울,37.49993577,127.03684778,"주소: 서울특별시 강남구 역삼동 737 강남파이낸스센터, 1층 B호 | 전화번호: 1522-3232"
93,강남역신분당역사,서울,37.4970572543978,127.028180714381,주소: 서울특별시 강남구 역삼동 858 | 전화번호: 1522-3232
94,삼성역,서울,37.509281,127.065563,주소: 서울특별시 강남구 대치동 996-1번지 | 전화번호: 1522-3232
95,테헤란로아남타워,서울,37.50383,127.04487,주소: 서울특별시 강남구 역삼동 702-10 아남타워빌딩 | 전화번호: 1522-3232
96,강남논현,서울,37.5078978596254,127.023338614644,주소: 서울특별시 강남구 논현동 164-7 | 전화번호: 1522-3232
97,삼성동,서울,37.510843366121534,127.06363342044263,주소: 서울특별시 강남구 삼성동 168-22 페코빌딩 | 전화번호: 1522-3232
98,리저브도산,서울,37.525547584913184,127.03775087135216,"주소: 서울특별시 강남구 신사동 656-4, 1,2층 | 전화번호: 1522-3232"
99,압구정역사3번출구,서울,37.52575281715033,127.02886190444627,주소: 서울특별시 강남구 신사동 603 ANdAZ 지하1층 | 전화번호: 1522-3232
100,청담역,서울,37.5194407323478,127.049552661542,주소: 서울특별시 강남구 청담동 47-2 | 전화번호: 1522-3232
101,압구정현대아파트,서울,37.52521971236768,127.0256601858147,주소: 서울특별시 강남구 신사동 574-4 | 전화번호: 1522-3232
102,강남청담빌딩,서울,37.517887,127.041375,주소: 서울특별시 강남구 청담동 41 청담빌딩 | 전화번호: 1522-3232
103,케이스퀘어강남,서울,37.4991914625768,127.028204360257,주소: 서울특별시 강남구 역삼동 819 | 전화번호: 1522-3232
104,강남세곡DT,서울,37.466993809277,127.118330806807,"주소: 서울특별시 강남구 세곡동 21-3, 21-1, 21-10(일부) | 전화번호: 1522-3232"
105,미아뉴타운,서울,37.618319,127.021072,주소: 서울특별시 강북구 미아동 812-2 행전빌딩 | 전화번호: 1522-3232
106,강북구청사거리,서울,37.639987861152015,127.0274331199793,주소: 서울특별시 강북구 수유동 174-13 | 전화번호: 1522-3232
107,미아사거리역,서울,37.611831247629375,127.03058552434908,주소: 서울특별시 강북구 미아동 35-30 | 전화번호: 1522-3232
108,수유역,서울,37.6380167,127.02613500000007,주소: 서울특별시 강북구 번동 418-17 | 전화번호: 1522-3232
109,미아역,서울,37.626148,127.026578,주소: 서울특별시 강북구 미아동 121-19번지 | 전화번호: 1522-3232
110,수유역5번출구,서울,37.636722675028174,127.02332208832509,주소: 서울특별시 강북구 수유동 740 에피소드 수유 838 | 전화번호: 1522-3232
111,서울안토,서울,37.66419549576315,127.01040728594249,주소: 서울특별시 강북구 우이동 산14-3 | 전화번호: 1522-3232
112,발산역사거리,서울,37.558509,126.835096,주소: 서울특별시 강서구 마곡동 801-2 | 전화번호: 1522-3232
113,마곡역,서울,37.559611,126.826298,주소: 서울특별시 강서구 마곡동 798-3 | 전화번호: 1522-3232
114,우장산역,서울,37.549510038803994,126.83606164803061,주소: 서울특별시 강서구 내발산동 719-6 송화쇼핑센터 | 전화번호: 1522-3232
115,마곡사이언스타워R,서울,37.5605261,126.833887,주소: 서울특별시 강서구 마곡동 796-3 마곡사이언스타워 | 전화번호: 1522-3232
116,방화DT,서울,37.574456834773024,126.81648812379821,"주소: 서울특별시 강서구 방화동 293-4, 293-14, 293-15 | 전화번호: 1522-3232"
117,마곡나루역,서울,37.56813,126.82614,"주소: 서울특별시 강서구 마곡동 759-3 보타닉파크타워Ⅰ105,203,204호 | 전화번호: 1522-3232"
118,마곡GMG,서울,37.560487,126.829667,주소: 서울특별시 강서구 마곡동 773-2 마곡지엠지타워 | 전화번호: 1522-3232
119,가양역,서울,37.56164,126.853327,주소: 서울특별시 강서구 등촌동 73-1 금부빌딩 | 전화번호: 1522-3232
120,화곡DT,서울,37.5350107501795,126.86318804786,주소: 서울특별시 강서구 화곡동 772-67 | 전화번호: 1522-3232
121,화곡동,서울,37.540619019726435,126.83738800870792,주소: 서울특별시 강서구 화곡동 1073-10 | 전화번호: 1522-3232
122,염창역,서울,37.547359,126.874436,주소: 서울특별시 강서구 염창동 282-23 | 전화번호: 1522-3232
123,발산역,서울,37.56033524296544,126.83913908184506,주소: 서울특별시 강서구 등촌동 678-14 그랜드마트 | 전화번호: 1522-3232
124,까치산역,서울,37.5323235082489,126.84612332664443,주소: 서울특별시 강서구 화곡동 343-1번지 | 전화번호: 1522-3232
125,마곡코엑스,서울,37.5653031840314,126.82570428625807,"주소: 서울특별시 강서구 마곡동 767, 르웨스트시티 제본동 제1층 샵4/5호 | 전화번호: 1522-3232"
126,염창대로,서울,37.5485479128966,126.878259347206,"주소: 서울특별시 강서구 염창동 260, 101호 | 전화번호: 1522-3232"
127,발산역5번출구,서울,37.5579224739977,126.84054030692,"주소: 서울특별시 강서구 내발산동 647 DH647, 1층 일부 | 전화번호: 1522-3232"
128,양천향교역,서울,37.56785182406142,126.84082079898185,주소: 서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 121-1 121-2호 | 전화번호: 1522-3232
129,화곡역8번출구,서울,37.54227920628,126.839299954553,"주소: 서울특별시 강서구 화곡동 1051-22, 1층 일부 | 전화번호: 1522-3232"
130,강서우장산,서울,37.54661114997271,126.83611326062484,"주소: 서울특별시 강서구 화곡동 1013-3 우장산역 해링턴 타워, 116/117/118/119/120호 | 전화번호: 1522-3232"
131,등촌대로,서울,37.5504921817371,126.8665095756118,주소: 서울특별시 강서구 염창동 274-17 센터스퀘어 | 전화번호: 1522-3232
132,마곡보타닉게이트,서울,37.56910032273387,126.83633283391289,주소: 서울특별시 강서구 마곡동 779 | 전화번호: 1522-3232
133,가양역사거리,서울,37.56007,126.855372,"주소: 서울특별시 강서구 등촌동 628-9 가양더스카이벨리5차 지식산업센터 101, 102, 114,~117호 | 전화번호: 1522-3232"
134,원그로브,서울,37.56124715192089,126.82465548376591,주소: 서울특별시 강서구 마곡동769 WB115호 | 전화번호: 1522-3232
135,내발산,서울,37.55467,126.83672,"주소: 서울특별시 강서구 내발산동 668, 101/102호 | 전화번호: 1522-3232"
136,마곡웰튼,서울,37.5671428910102,126.825315150636,"주소: 서울특별시 강서구 마곡동 759-2, 104/105/106호 | 전화번호: 1522-3232"
137,김포공항국내선,서울,37.55912618463173,126.80239253168018,주소: 서울특별시 강서구 공항동 1373-5 김포공항 국내선터미널 3층 | 전화번호: 1522-3232
138,김포공항DT,서울,37.56627942080141,126.8060664470359,주소: 서울특별시 강서구 방화동 645-6 | 전화번호: 1522-3232
139,강서NC,서울,37.55978002533287,126.83998346498424,"주소: 서울특별시 강서구 등촌동 689 엔씨백화점 1F, 일부 | 전화번호: 1522-3232"
140,김포공항국제선,서울,37.56604490355177,126.80050380500948,주소: 서울특별시 강서구 방화동 886 (면세구역 내 35번 게이트 옆) | 전화번호: 1522-3232
141,마곡케이스퀘어,서울,37.562374500980084,126.82693066365749,"주소: 서울특별시 강서구 마곡동 768-1, 1층 일부 | 전화번호: 1522-3232"
142,마곡나루공원,서울,37.567007,126.822246,주소: 서울특별시 강서구 마곡동 743-1 | 전화번호: 1522-3232
143,송정역,서울,37.56105570786667,126.81150987871888,"주소: 서울특별시 강서구 공항동 32-3, 1층 일부 | 전화번호: 1522-3232"
144,강서구청사거리,서울,37.5549266,126.8523133,주소: 서울특별시 강서구 화곡동 1111 SJ라벨라 | 전화번호: 1522-3232
145,낙성대역,서울,37.477760129939064,126.96114261955485,주소: 서울특별시 관악구 봉천동 1660-1 | 전화번호: 1522-3232
146,관악서울대입구R,서울,37.47932480888598,126.95270199623683,주소: 서울특별시 관악구 봉천동 856-6 BS타워 | 전화번호: 1522-3232
147,신림DT,서울,37.480935,126.908407,"주소: 서울특별시 관악구 신림동 564-12, 564-11 | 전화번호: 1522-3232"
148,서울대역,서울,37.48166265091104,126.9520164977362,주소: 서울특별시 관악구 봉천동 861-6 | 전화번호: 1522-3232
149,낙성대DT,서울,37.476243169019526,126.96511724631266,주소: 서울특별시 관악구 봉천동 1657-3 | 전화번호: 1522-3232
150,사당,서울,37.4760559,126.980928,주소: 서울특별시 관악구 남현동 1060-10 | 전화번호: 1522-3232
151,보라매대교빌딩,서울,37.491449,126.925432,주소: 서울특별시 관악구 봉천동 729-21 대교타워 1층 | 전화번호: 1522-3232
152,신림,서울,37.48609493,126.9291602,주소: 서울특별시 관악구 신림동 1432-71번지 | 전화번호: 1522-3232
153,신림타임스트림,서울,37.48407101920536,126.93025831103377,주소: 서울특별시 관악구 신림동 1641-2번지 타임스트림 1층 | 전화번호: 1522-3232
154,서울대입구역,서울,37.481207389699065,126.95140060487287,주소: 서울특별시 관악구 봉천동 869-1 | 전화번호: 1522-3232
155,신림녹두거리,서울,37.470488195804656,126.93815865605839,주소: 서울특별시 관악구 신림동 1747 센터스퀘어 서울대점 | 전화번호: 1522-3232
156,서울대입구역8번출구,서울,37.4812061,126.9536942,주소: 서울특별시 관악구 봉천동 852-5 | 전화번호: 1522-3232
157,봉천역,서울,37.4820375340064,126.942287792538,주소: 서울특별시 관악구 봉천동 927-5 청운빌딩 | 전화번호: 1522-3232
158,봉천현대시장,서울,37.48665266827689,126.94829614696478,"주소: 서울특별시 관악구 봉천동 465-2, 1층 101~104호 | 전화번호: 1522-3232"
159,낙성대역7번출구,서울,37.4771331,126.9641468,"주소: 서울특별시 관악구 봉천동 1687-13, 1687-14 더블유타워 1층 일부 | 전화번호: 1522-3232"
160,건국대,서울,37.5415474727422,127.07115584769804,주소: 서울특별시 광진구 화양동 5-45 | 전화번호: 1522-3232
161,어린이대공원역,서울,37.551946,127.076404,주소: 서울특별시 광진구 군자동 236 | 전화번호: 1522-3232
162,아차산역,서울,37.55062116262961,127.09003207951665,주소: 서울특별시 광진구 구의동 75-19 | 전화번호: 1522-3232
163,올림픽대교북단,서울,37.541129,127.09524,주소: 서울특별시 광진구 구의동 200-2 | 전화번호: 1522-3232
164,구의DT,서울,37.54529838924125,127.0871967283424,"주소: 서울특별시 광진구 구의동 67-36,37,7 | 전화번호: 1522-3232"
165,자양사거리,서울,37.5371158,127.0825821,주소: 서울특별시 광진구 자양동 779 | 전화번호: 1522-3232
166,군자역,서울,37.557026068940765,127.07910984029934,주소: 서울특별시 광진구 군자동 478-5 중앙빌딩 | 전화번호: 1522-3232
167,광나루,서울,37.5473711178786,127.106048727555,"주소: 서울특별시 광진구 광장동 329-1 1,2층 | 전화번호: 1522-3232"
168,건대스타시티,서울,37.538544,127.073009,"주소: 서울특별시 광진구 자양동 227-7  1층 19,20,21호 | 전화번호: 1522-3232"
169,건대입구,서울,37.5406604,127.07072249999999,주소: 서울특별시 광진구 화양동 5-47 | 전화번호: 1522-3232
170,광장,서울,37.54261257747251,127.09964053100875,주소: 서울특별시 광진구 광장동 582 | 전화번호: 1522-3232
171,건국클래식,서울,37.538466,127.071271,"주소: 서울특별시 광진구 자양동 227-342 더 클래식500  1층 C102,103호 | 전화번호: 1522-3232"
172,건대로데오,서울,37.5407966413791,127.066728885927,주소: 서울특별시 광진구 자양동 8-8 더포디엄830 | 전화번호: 1522-3232
173,강변,서울,37.53474180652488,127.0919731720276,주소: 서울특별시 광진구 구의동 594-4 금성빌딩 | 전화번호: 1522-3232
174,구의역이스트폴,서울,37.53657397133724,127.08785695168247,"주소: 서울특별시 광진구 자양동 870, 1층 | 전화번호: 1522-3232"
175,건대후문,서울,37.54603056145237,127.07381934747977,주소: 서울특별시 광진구 화양동 111-12 빌리브 인테라스 B02~B06 | 전화번호: 1522-3232
176,중곡역,서울,37.565057005115804,127.08445231025851,주소: 서울특별시 광진구 중곡동 30-80 보건복지행정타운 1층일부 | 전화번호: 1522-3232
177,자양이마트,서울,37.5386200465941,127.07348956991508,주소: 서울특별시 광진구 자양동 227-7 더샵스타시티 지하1층 | 전화번호: 1522-3232
178,자양역,서울,37.532684640479,127.067878503557,주소: 서울특별시 광진구 자양동 855 이튼타워리버3차 1층 109호 | 전화번호: 1522-3232
179,세종대,서울,37.54914275025103,127.07502761108316,주소: 서울특별시 광진구 군자동 98 세종대학교 | 전화번호: 1522-3232
180,뚝섬한강공원,서울,37.52833825339653,127.06827256457497,주소: 서울특별시 광진구 자양동 424 | 전화번호: 1522-3232
181,구의역,서울,37.537063,127.085053,"주소: 서울특별시 광진구 구의동 683, 101호 | 전화번호: 1522-3232"
182,화양삼거리,서울,37.54774853077512,127.07126924540047,주소: 서울특별시 광진구 화양동 174 건대 트레비앙 오피스텔 | 전화번호: 1522-3232
183,군자사거리,서울,37.55769507399991,127.079087912222,주소: 서울특별시 광진구 중곡동 649-4 1층 | 전화번호: 1522-3232
184,금천구청역,서울,37.45588672536701,126.89568245942294,"주소: 서울특별시 금천구 시흥동 1031, 엠메디컬타워 1층 | 전화번호: 1522-3232"
185,가산에스케이,서울,37.48082408602027,126.88100079322535,"주소: 서울특별시 금천구 가산동 371-41, SK V1센터 1층 | 전화번호: 1522-3232"
186,독산사거리,서울,37.47158263368701,126.89860551804541,주소: 서울특별시 금천구 독산동 159-23 영진빌딩 | 전화번호: 1522-3232
187,금천시흥,서울,37.44875938266414,126.90323875981919,주소: 서울특별시 금천구 시흥동 904-22 더플레이스 | 전화번호: 1522-3232
188,가산디지털단지역,서울,37.48135375445197,126.88358906045958,"주소: 서울특별시 금천구 가산동 50-3, 대륭포스트타워 6차 1층 | 전화번호: 1522-3232"
189,금천독산,서울,37.46957081,126.89565779,주소: 서울특별시 금천구 독산동 291-1 | 전화번호: 1522-3232
190,가산디지털,서울,37.479970085901,126.882507193785,"주소: 서울특별시 금천구 가산동 371-28, 우림라이온스밸리 B동 1층 | 전화번호: 1522-3232"
191,마리오아울렛,서울,37.47860691180926,126.88484825777417,주소: 서울특별시 금천구 가산동 60-20 ㈜마리오 3관1층 | 전화번호: 1522-3232
192,가산브이타워,서울,37.47700409645337,126.88355058577785,"주소: 서울특별시 금천구 가산동 371-37, V-TOWER 1층 | 전화번호: 1522-3232"
193,독산역,서울,37.46770966619833,126.88767404102677,"주소: 서울특별시 금천구 가산동 673, 107-2, 1층 | 전화번호: 1522-3232"
194,금천금나래,서울,37.4586898489368,126.896999968363,주소: 서울특별시 금천구 시흥동 113 1층 | 전화번호: 1522-3232
195,가산퍼블릭,서울,37.47574363470601,126.88684803652211,"주소: 서울특별시 금천구 가산동 60-26, B동 F Park 1층 | 전화번호: 1522-3232"
196,가산현대아울렛,서울,37.477680443,126.888840553,"주소: 서울특별시 금천구 가산동 60-8 현대시티아울렛 가산점, 1층 일부 | 전화번호: 1522-3232"
197,가산케이에스,서울,37.48089352069766,126.88515566597013,"주소: 서울특별시 금천구 가산동 60-14, 가산KS타워 1층 | 전화번호: 1522-3232"
198,가산어반워크,서울,37.4800231711237,126.878250987906,주소: 서울특별시 금천구 가산동 451-1 | 전화번호: 1522-3232
199,월계역,서울,37.6295,127.0574,"주소: 서울특별시 노원구 월계동 633-31(104,105,106호) | 전화번호: 1522-3232"
200,월계트레이더스,서울,37.627595268077556,127.06190614033677,주소: 서울특별시 노원구 월계동 333-1 월계이마트 | 전화번호: 1522-3232
201,상계초교사거리,서울,37.656776,127.066442,주소: 서울특별시 노원구 상계동 372-16 | 전화번호: 1522-3232
202,공릉DT,서울,37.6206884,127.0743116,"주소: 서울특별시 노원구 공릉동 597-34, 597-30, 597-31, 597-32, 597-33 | 전화번호: 1522-3232"
203,노원마들역,서울,37.6610890700127,127.05801543641189,주소: 서울특별시 노원구 상계동 694 임광아파트 | 전화번호: 1522-3232
204,공릉역,서울,37.626337,127.072252,주소: 서울특별시 노원구 공릉동 379-27 | 전화번호: 1522-3232
